iter	Passed	Remaining
1663	39771	8030
1664	39794	8006
1665	39819	7982
1666	39843	7959
1667	39856	7933
1668	39881	7909
1669	39895	7883
1670	39908	7857
1671	39927	7832
1672	39943	7807
1673	39954	7780
1674	39978	7757
1675	39991	7731
1676	40015	7707
1677	40038	7683
1678	40063	7659
1679	40087	7635
1680	40111	7611
1681	40134	7587
1682	40146	7561
1683	40172	7538
1684	40185	7512
1685	40209	7488
1686	40223	7462
1687	40236	7437
1688	40259	7413
1689	40272	7387
1690	40297	7363
1691	40320	7339
1692	40346	7316
1693	40361	7290
1694	40387	7267
1695	40410	7243
1696	40423	7217
1697	40448	7193
1698	40461	7168
1699	40479	7143
1700	40501	7119
1701	40529	7096
1702	40554	7072
1703	40580	7049
1704	40604	7025
1705	40619	7000
1706	40643	6976
1707	40666	6952
1708	40688	6928
1709	40711	6904
1710	40737	6880
1711	40760	6856
1712	40783	6832
1713	40795	6807
1714	40808	6781
1715	40827	6756
1716	40847	6732
1717	40863	6707
1718	40887	6683
1719	40901	6658
1720	40913	6632
1721	40926	6607
1722	40940	6581
1723	40966	6558
1724	40980	6533
1725	40999	6508
1726	41026	6485
1727	41051	6461
1728	41064	6436
1729	41077	6410
1730	41101	6387
1731	41118	6362
1732	41133	6337
1733	41151	6312
1734	41175	6289
1735	41200	6265
1736	41222	6241
1737	41245	6217
1738	41267	6193
1739	41290	6169
1740	41302	6144
1741	41326	6120
1742	41341	6095
1743	41364	6071
1744	41374	6046
1745	41398	6022
1746	41410	5997
1747	41423	5971
1748	41446	5948
1749	41469	5924
1750	41496	5900
1751	41511	5876
1752	41536	5852
1753	41560	5828
1754	41575	5804
1755	41599	5780
1756	41614	5755
1757	41629	5730
1758	41653	5706
1759	41676	5683
1760	41688	5657
1761	41712	5634
1762	41739	5610
1763	41766	5587
1764	41782	5563
1765	41795	5537
1766	41817	5514
1767	41840	5490
1768	41853	5465
1769	41865	5440
1770	41880	5415
1771	41905	5391
1772	41929	5368
1773	41943	5343
1774	41982	5321
1775	42011	5298
1776	42026	5274
1777	42042	5249
1778	42068	5226
1779	42091	5202
1780	42102	5177
1781	42127	5153
1782	42153	5130
1783	42165	5105
1784	42179	5080
1785	42202	5056
1786	42226	5033
1787	42239	5008
1788	42252	4983
1789	42267	4958
1790	42290	4935
1791	42303	4910
1792	42327	4886
1793	42341	4861
1794	42356	4837
1795	42369	4812
1796	42385	4788
1797	42414	4765
1798	42428	4740
1799	42441	4715
1800	42466	4692
1801	42478	4667
1802	42492	4642
1803	42515	4619
1804	42529	4594
1805	42541	4569
1806	42556	4545
1807	42578	4521
1808	42604	4498
1809	42618	4473
1810	42643	4450
1811	42669	4427
1812	42681	4402
1813	42707	4379
1814	42737	4356
1815	42768	4333
1816	42786	4309
1817	42801	4284
1818	42824	4261
1819	42838	4236
1820	42863	4213
1821	42876	4188
1822	42892	4164
1823	42910	4140
1824	42935	4117
1825	42959	4093
1826	42984	4070
1827	43010	4046
1828	43033	4023
1829	43058	4000
1830	43082	3976
1831	43107	3953
1832	43131	3929
1833	43144	3905
1834	43156	3880
1835	43171	3856
1836	43193	3832
1837	43205	3808
1838	43231	3784
1839	43256	3761
1840	43270	3737
1841	43293	3713
1842	43305	3689
1843	43328	3665
1844	43340	3641
1845	43365	3617
1846	43390	3594
1847	43415	3571
1848	43440	3547
1849	43464	3524
1850	43488	3500
1851	43512	3477
1852	43524	3452
1853	43537	3428
1854	43565	3405
1855	43582	3381
1856	43598	3357
1857	43611	3333
1858	43626	3308
1859	43652	3285
1860	43665	3261
1861	43679	3237
1862	43708	3214
1863	43732	3190
1864	43756	3167
1865	43768	3143
1866	43781	3118
1867	43808	3095
1868	43832	3072
1869	43845	3048
1870	43861	3024
1871	43875	3000
1872	43904	2976
1873	43919	2952
1874	43935	2929
1875	43962	2905
1876	43985	2882
1877	44010	2859
1878	44034	2835
1879	44057	2812
1880	44081	2788
1881	44105	2765
1882	44119	2741
1883	44142	2717
1884	44166	2694
1885	44185	2670
1886	44203	2647
1887	44214	2622
1888	44226	2598
1889	44238	2574
1890	44265	2551
1891	44289	2528
1892	44314	2504
1893	44325	2480
1894	44341	2456
1895	44355	2433
1896	44371	2409
1897	44397	2385
1898	44422	2362
1899	44434	2338
1900	44445	2314
1901	44458	2290
1902	44472	2266
1903	44495	2243
1904	44518	2220
1905	44530	2196
1906	44541	2172
1907	44558	2148
1908	44575	2124
1909	44589	2101
1910	44602	2077
1911	44615	2053
1912	44627	2029
1913	44639	2005
1914	44666	1982
1915	44695	1959
1916	44727	1936
1917	44743	1912
1918	44770	1889
1919	44784	1866
1920	44810	1842
1921	44822	1819
1922	44846	1795
1923	44859	1772
1924	44873	1748
1925	44912	1725
1926	44925	1701
1927	44938	1678
1928	44952	1654
1929	44964	1630
1930	44977	1607
1931	45002	1583
1932	45017	1560
1933	45032	1536
1934	45045	1513
1935	45069	1489
1936	45081	1466
1937	45094	1442
1938	45117	1419
1939	45139	1396
1940	45153	1372
1941	45166	1348
1942	45177	1325
1943	45190	1301
1944	45205	1278
1945	45218	1254
1946	45247	1231
1947	45273	1208
1948	45286	1185
1949	45310	1161
1950	45321	1138
1951	45334	1114
1952	45346	1091
1953	45370	1068
1954	45382	1044
1955	45406	1021
1956	45418	997
1957	45443	974
1958	45456	951
1959	45479	928
1960	45492	904
1961	45519	881
1962	45531	858
1963	45554	835
1964	45564	811
1965	45577	788
1966	45590	764
1967	45612	741
1968	45625	718
1969	45652	695
1970	45664	671
1971	45687	648
1972	45709	625
1973	45736	602
1974	45749	579
1975	45775	555
1976	45800	532
1977	45815	509
1978	45842	486
1979	45865	463
1980	45878	440
1981	45892	416
1982	45917	393
1983	45930	370
1984	45959	347
1985	45989	324
1986	46020	301
1987	46040	277
1988	46065	254
1989	46088	231
1990	46112	208
1991	46139	185
1992	46151	162
1993	46162	138
1994	46188	115
1995	46205	92
1996	46219	69
1997	46232	46
1998	46256	23
1999	46268	0
